Strike;Price;Expiry;IV;Moneyness;impVol
4230;71,350;8;0,275870888824463;0,000808837659302449;0,292260000000152
4240;65,450;8;0,271484030838013;0,003170113844982371;0,287590000000147
4250;60,500;8;0,270042089691162;0,005525827537441345;0,285830000000145
4260;54,950;8;0,265060144882202;0,007876004882395066;0,280720000000140
4275;48,400;8;0,262809496002197;0,011390946989839522;0,278500000000138
4285;44,050;8;0,260574105758667;0,013727396650859003;0,275880000000135
4290;42,050;8;0,259704363479614;0,014893577541041559;0,274940000000134
4305;35,500;8;0,253181296386719;0,018383982480810048;0,268180000000127
4310;33,800;8;0,252555692291260;0,019544748716772409;0,267500000000127
4315;31,850;8;0,250846725006103;0,020704169136507102;0,265440000000125
4325;28,900;8;0,250129569091797;0,023018984984958604;0,264860000000124
4335;25,700;8;0,247535600891113;0,025328454833621044;0,262060000000121
4345;22,400;8;0,243339475860596;0,027632603318471356;0,257540000000117
4360;18,950;8;0,242027233123779;0,031078901962058918;0,256330000000116
4375;15,600;8;0,239479040832519;0,034513364410693692;0,253230000000112
4380;14,600;8;0,238639815826416;0,035655568989470761;0,252300000000112
4395;12,250;8;0,238227832641602;0,039074375738256291;0,252070000000111
4400;11,400;8;0,236946107177734;0,040211385525331517;0,251010000000110
4405;10,650;8;0,236701968994141;0,041347103989258713;0,250370000000110
4410;9,500;8;0,233360327606201;0,042481534059870575;0,246370000000106
4425;7,850;8;0,233100930786133;0,045877123061008759;0,246320000000106
4430;7,150;8;0,231391963500977;0,047006428658160251;0,244440000000104
4435;6,450;8;0,229286271667481;0,048134460362658643;0,242120000000101
4450;5,200;8;0,228416529388428;0,051510940779264859;0,241530000000101
4455;4,800;8;0,227943511657715;0,052633905523888497;0,240960000000100
4465;4,050;8;0,227302648925781;0,054876058929578357;0,239520000000099
4480;3,200;8;0,226265061645508;0,058229891028009753;0,238820000000098
4500;2,300;8;0,224739197998047;0,062684241377390065;0,237750000000097
4525;1,500;8;0,224098335266113;0,068224421753005318;0,236720000000096
4550;0,975;8;0,225105405273437;0,073734077563975015;0,236410000000096
4575;0,550;8;0,221321263427734;0,079213543328600491;0,232380000000092
4600;0,350;8;0,222908161621094;0,084663148096165264;0,232930000000092
4625;0,225;8;0,223030230712891;0,090083215565504360;0,234110000000093
4650;0,150;8;0,229255754394531;0,095474064200380876;0,236390000000096
4675;0,100;8;0,233894379882812;0,100836007341766343;0,238740000000098
4700;0,100;8;0,244880598144531;0,106169353317128817;0,250100000000109
4750;0,050;8;0,256843369140625;0,116751462647665741;0,256560000000116
4800;0,050;8;0,277350976562500;0,127222762514961119;0,277480000000137
4950;0,050;8;0,337897246093750;0,157994421181714945;0,338200000000197
5000;0,050;8;0,356940024414062;0,168044757035216374;0,357820000000217
5200;0,025;8;0,408209042968750;0,207265470188497586;0,412040000000271
3700;527,450;10;0,429052340393066;-0,133060335748705350;0,314150000000173
4140;136,750;10;0,306525489501953;-0,020697367561661077;0,313270000000173
4145;132,450;10;0,301673243103027;-0,019490366811625730;0,309030000000168
4175;113,150;10;0,296973583068848;-0,012278797096065280;0,305620000000165
4180;109,400;10;0,291686465530395;-0,011081908862219074;0,302520000000162
4190;102,700;10;0,286368830718994;-0,008692421464837750;0,298830000000158
4195;99,700;10;0,285583010940552;-0,007499815479714549;0,298030000000157
4205;93,550;10;0,282855529670715;-0,005118861973972654;0,295380000000155
4215;87,500;10;0,280181453628540;-0,002743563945065345;0,292430000000152
4240;74,350;10;0,276809294967651;0,003170113844982371;0,289120000000148
4245;71,550;10;0,275081254386902;0,004348664364426678;0,287320000000147
4255;66,350;10;0,272483471527100;0,006701606626453405;0,284610000000144
4260;63,450;10;0,269881874008179;0,007876004882395066;0,281890000000141
4285;51,850;10;0,264182773284912;0,013727396650859003;0,275930000000135
4295;48,000;10;0,263251996459961;0,016058400037334712;0,275140000000134
4300;45,300;10;0,259780656661987;0,017221867300632600;0,271500000000131
4305;43,100;10;0,257903844375610;0,018383982480810048;0,269530000000129
4320;37,100;10;0,253234701614380;0,021862246857134841;0,264630000000124
4330;34,100;10;0,252952416839600;0,024174386615514503;0,264310000000124
4340;30,350;10;0,248672369308472;0,026481192713429427;0,260020000000119
4345;28,450;10;0,246154694290161;0,027632603318471356;0,257370000000117
4350;27,100;10;0,245895297470093;0,028782689701708566;0,256870000000116
4365;23,350;10;0,244384692459106;0,032225033892681561;0,255480000000115
4370;21,700;10;0,241935681304932;0,033369853708614658;0,252660000000112
4375;20,650;10;0,241554215393066;0,034513364410693692;0,252480000000112
4385;18,050;10;0,238166798095703;0,036796470425262212;0,248900000000108
4410;13,450;10;0,235290545120239;0,042481534059870575;0,245780000000105
4420;11,950;10;0,234573389205933;0,044746540690722612;0,244970000000104
4425;10,950;10;0,232307481689453;0,045877123061008759;0,242560000000102
4445;8,650;10;0,231941274414062;0,050386713566983855;0,242040000000101
4450;8,000;10;0,230400152130127;0,051510940779264859;0,240770000000100
4460;7,000;10;0,229652478942871;0,053755610633088625;0,239920000000099
4475;5,700;10;0,228614891662598;0,057113196327934594;0,238720000000098
4480;5,300;10;0,228126615295410;0,058229891028009753;0,238180000000097
4490;4,550;10;0,227546787109375;0,060459546355278795;0,236900000000096
4495;4,250;10;0,227485752563477;0,061572512524699530;0,236760000000096
4515;3,100;10;0,225074888000488;0,066012031470064708;0,234540000000094
4530;2,500;10;0,224250921630859;0,069328784096058596;0,234300000000094
4535;2,300;10;0,223823679809570;0,070431928168215932;0,233790000000093
4550;1,850;10;0,223945748901367;0,073734077563975015;0,233780000000093
4555;1,700;10;0,223610058898926;0,074832375313037672;0,233360000000093
4565;1,450;10;0,223396437988281;0,077025358648047743;0,233010000000092
4580;1,125;10;0,223518507080078;0,080305842727209503;0,232150000000091
4585;1,025;10;0,221687470703125;0,081396950309544150;0,231640000000091
4600;0,775;10;0,220588848876953;0,084663148096165264;0,230340000000090
4615;0,600;10;0,221687470703125;0,087918712555931408;0,230040000000089
4620;0,550;10;0,221687470703125;0,089001549694763468;0,229940000000089
4640;0,375;10;0,219856434326172;0,093321210839279911;0,228770000000088
4680;0,200;10;0,225349543457031;0,101904954530671249;0,230770000000090
4700;0,150;10;0,228279201660156;0,106169353317128817;0,232530000000092
4730;0,100;10;0,233650241699219;0,112532047104957456;0,235770000000095
4740;0,100;10;0,237556452636719;0,114643980308101107;0,239760000000099
4750;0,100;10;0,241462663574219;0,116751462647665741;0,243740000000103
4760;0,100;10;0,245368874511719;0,118854512844444649;0,247700000000107
4775;0,100;10;0,251228190917969;0,122000818533809549;0,253620000000113
4800;0,100;10;0,260749580078125;0,127222762514961119;0,263410000000123
4850;0,050;10;0,269538554687500;0,137585549550507696;0,266580000000126
4900;0,050;10;0,287604780273437;0,147842049717696766;0,284680000000144
4950;0,050;10;0,305671005859375;0,157994421181714945;0,302500000000162
5000;0,050;10;0,323248955078125;0,168044757035216374;0,320040000000179
5200;0,025;10;0,370123486328125;0,207265470188497586;0,368540000000228
5400;0,025;10;0,430669755859375;0,245005798171344547;0,430030000000289
3700;528,650;13;0,396704031066895;-0,133060335748705350;0,333320000000193
3800;430,500;13;0,350058379364014;-0,106392088666543941;0,315020000000174
3970;274,550;13;0,316016361389160;-0,062627060699785020;0,311580000000171
3975;270,250;13;0,315352610702515;-0,061368407292588890;0,311250000000171
4040;216,300;13;0,304984367218018;-0,045148463425825347;0,305550000000165
4090;177,250;13;0,296149616699219;-0,032848185344173692;0,298130000000157
4145;138,700;13;0,287627668228149;-0,019490366811625730;0,292240000000151
4150;135,450;13;0,287314866180420;-0,018284821156277144;0,291810000000151
4155;130,950;13;0,280463738403320;-0,017080727091472608;0,287080000000146
4175;118,850;13;0,277633261337280;-0,012278797096065280;0,286560000000146
4195;106,350;13;0,273727050399780;-0,007499815479714549;0,282580000000142
4200;102,050;13;0,268531484680176;-0,006308630109561474;0,277520000000137
4225;88,550;13;0,266620340461731;-0,000373894589746937;0,275600000000135
4235;82,600;13;0,263393138847351;0,001990172705133627;0,272110000000131
4255;73,050;13;0,262244926452637;0,006701606626453405;0,270790000000130
4260;69,500;13;0,257869512443543;0,007876004882395066;0,266410000000126
4265;66,200;13;0,254245586280823;0,009049025544758296;0,262660000000122
4270;63,850;13;0,253532245025635;0,010220671841649105;0,261760000000121
4290;54,900;13;0,249790064430237;0,014893577541041559;0,258040000000117
4300;51,150;13;0,249217865562439;0,017221867300632600;0,257610000000117
4305;48,550;13;0,246452237701416;0,018383982480810048;0,254740000000114
4310;46,350;13;0,244796675643921;0,019544748716772409;0,253020000000112
4315;44,100;13;0,242961824607849;0,020704169136507102;0,250940000000110
4325;40,850;13;0,242439216308594;0,023018984984958604;0,250560000000110
4330;38,450;13;0,239387489013672;0,024174386615514503;0,247390000000107
4340;35,150;13;0,237861625366211;0,026481192713429427;0,245790000000105
4345;32,950;13;0,234878561935425;0,027632603318471356;0,242680000000102
4355;29,750;13;0,232597395782471;0,029931454905582022;0,240290000000100
4365;27,300;13;0,232223559188843;0,032225033892681561;0,240080000000099
4370;25,900;13;0,231216489181519;0,033369853708614658;0,239020000000098
4375;24,600;13;0,230423040084839;0,034513364410693692;0,238180000000097
4385;21,700;13;0,227012734832764;0,036796470425262212;0,234610000000094
4400;18,300;13;0,224357732086182;0,040211385525331517;0,231790000000091
4415;15,700;13;0,223716869354248;0,043614678657039344;0,231070000000090
4420;14,600;13;0,222000272750854;0,044746540690722612;0,229250000000088
4430;13,200;13;0,222038419342041;0,047006428658160251;0,229240000000088
4435;12,100;13;0,219627554779053;0,048134460362658643;0,226700000000086
4450;10,300;13;0,219551261596680;0,051510940779264859;0,226500000000086
4460;8,950;13;0,217369276580811;0,053755610633088625;0,224490000000084
4470;7,850;13;0,216316430664062;0,055995253226593301;0,223320000000083
4475;7,350;13;0,215858671569824;0,057113196327934594;0,222800000000082
4490;6,150;13;0,215736602478027;0,060459546355278795;0,222550000000082
4495;5,750;13;0,215370395202637;0,061572512524699530;0,222120000000081
4520;4,150;13;0,214622722015381;0,067118838445255846;0,221030000000080
4525;3,850;13;0,214149704284668;0,068224421753005318;0,220460000000080
4540;3,150;13;0,213997117919922;0,071533856654372466;0,220050000000079
4545;2,875;13;0,212044012451172;0,072634572230558067;0,218960000000078
4575;1,875;13;0,211525218811035;0,079213543328600491;0,218050000000077
4590;1,475;13;0,210762286987305;0,082486868673569622;0,217000000000076
4600;1,275;13;0,210884356079102;0,084663148096165264;0,216920000000076
4610;1,100;13;0,210335045166016;0,086834701609673021;0,216840000000076
4615;1,000;13;0,209785734252930;0,087918712555931408;0,216170000000075
4620;0,900;13;0,208992285156250;0,089001549694763468;0,215240000000074
4640;0,650;13;0,208870216064453;0,093321210839279911;0,214650000000074
4645;0,600;13;0,208931250610352;0,094398216866917711;0,214590000000074
4650;0,550;13;0,208870216064453;0,095474064200380876;0,214350000000074
4670;0,400;13;0,209480561523437;0,099765916281921913;0,214360000000074
4700;0,250;13;0,211189528808594;0,106169353317128817;0,214900000000074
4715;0,200;13;0,212654357910156;0,109355760686536699;0,215540000000075
4740;0,150;13;0,216560568847656;0,114643980308101107;0,218480000000078
4760;0,125;13;0,223640576171875;0,118854512844444649;0,221780000000081
4775;0,125;13;0,229011616210938;0,122000818533809549;0,227060000000086
4800;0,100;13;0,231208859863281;0,127222762514961119;0,231030000000090
4900;0,075;13;0,264655791015625;0,147842049717696766;0,258170000000117
5000;0,050;13;0,286628227539062;0,168044757035216374;0,280700000000140
3500;726,500;15;0,462834961547852;-0,188630186903516017;0,000020000000000
4465;11,400;15;0,221000832061768;0,054876058929578357;0,227020000000086
4470;10,850;15;0,220741435241699;0,055995253226593301;0,227020000000086
4480;9,750;15;0,220375227966309;0,058229891028009753;0,226590000000086
4500;7,550;15;0,217750742492676;0,062684241377390065;0,223740000000083
4520;6,050;15;0,217613414764404;0,067118838445255846;0,223430000000083
4525;5,650;15;0,217018327941895;0,068224421753005318;0,222760000000082
4550;4,150;15;0,216133327026367;0,073734077563975015;0,221570000000081
4600;2,200;15;0,214912636108398;0,084663148096165264;0,220270000000080
4650;1,075;15;0,213264703369141;0,095474064200380876;0,218110000000077
4700;0,525;15;0,214241256103516;0,106169353317128817;0,217640000000077
4750;0,275;15;0,214851601562500;0,116751462647665741;0,219880000000079
4800;0,175;15;0,227546787109375;0,127222762514961119;0,226680000000086
4850;0,125;15;0,238533005371094;0,137585549550507696;0,235570000000095
4900;0,100;15;0,247566118164062;0,147842049717696766;0,246390000000106
5000;0,075;15;0,277839252929687;0,168044757035216374;0,270030000000129
5400;0,025;15;0,357428300781250;0,245005798171344547;0,351120000000210
3500;726,700;16;0,444890805053711;-0,188630186903516017;0,000020000000000
4570;3,900;16;0,216316430664062;0,078120049507229339;0,221810000000081
4575;3,700;16;0,216514792938232;0,079213543328600491;0,221990000000081
4585;3,300;16;0,216621603393555;0,081396950309544150;0,221990000000081
4600;2,725;16;0,215797637023926;0,084663148096165264;0,221320000000081
4605;2,550;16;0,215217808837891;0,085749514308386177;0,221050000000080
4610;2,400;16;0,215217808837891;0,086834701609673021;0,221010000000080
4620;2,125;16;0,215645050659180;0,089001549694763468;0,220970000000080
4625;1,975;16;0,215278843383789;0,090083215565504360;0,220530000000080
4630;1,850;16;0,214760049743652;0,091163712699258603;0,220390000000080
4650;1,400;16;0,214058152465820;0,095474064200380876;0,219440000000079
4670;1,075;16;0,214760049743652;0,099765916281921913;0,219240000000078
4685;0,875;16;0,213264703369141;0,102972760291501444;0,219000000000078
4690;0,800;16;0,213569876098633;0,104039427059303996;0,218350000000078
4705;0,650;16;0,213752979736328;0,107232617638458927;0,218240000000077
4720;0,500;16;0,212776427001953;0,110415644198579951;0,216800000000076
4735;0,400;16;0,213020565185547;0,113588571239157485;0,216560000000076
4755;0,300;16;0,213752979736328;0,117803540598469578;0,216610000000076
4770;0,250;16;0,215095739746094;0,120953149501365778;0,217500000000077
4790;0,200;16;0,217537121582031;0,125137256023939825;0,219140000000078
4800;0,200;16;0,220710917968750;0,127222762514961119;0,222400000000082
4805;0,200;16;0,222419885253906;0,128263887023371742;0,224020000000083
4815;0,175;16;0,225593681640625;0,130342889851204735;0,224300000000084
4830;0,150;16;0,225105405273437;0,133453312265597340;0,225720000000085
4835;0,150;16;0,226814372558594;0,134487973506373537;0,227300000000087
4840;0,150;16;0,228279201660156;0,135521565329656285;0,228870000000088
4870;0,100;16;0,231208859863281;0,141700781695614314;0,229570000000089
4875;0,100;16;0,232673688964844;0,142726949050926449;0,231080000000090
4880;0,100;16;0,234138518066406;0,143752064466171808;0,232580000000092
4885;0,100;16;0,235603347167969;0,144776130095861932;0,234080000000093
4890;0,100;16;0,237068176269531;0,145799148087896568;0,235580000000095
4895;0,100;16;0,238777143554687;0,146821120583589676;0,237070000000096
4900;0,100;16;0,240241972656250;0,147842049717696766;0,238560000000098
4905;0,100;16;0,241706801757813;0,148861937618442297;0,240050000000099
4910;0,100;16;0,243171630859375;0,149880786407545152;0,241540000000101
4915;0,100;16;0,244636459960938;0,150898598200245870;0,243020000000102
4920;0,100;16;0,246101289062500;0,151915375105332623;0,244510000000104
4945;0,075;16;0,253425434570313;0,156983809675791397;0,245760000000105
4950;0,075;16;0,254890263671875;0,157994421181714945;0,247200000000106
4955;0,075;16;0,256355092773437;0,159004012383067189;0,248630000000108
4960;0,075;16;0,257819921875000;0,160012585337952040;0,250070000000109
4965;0,075;16;0,259284750976563;0,161020142098251912;0,251500000000111
4970;0,075;16;0,260749580078125;0,162026684709653201;0,252930000000112
4975;0,075;16;0,262214409179688;0,163032215211671994;0,254350000000114
4980;0,075;16;0,263679238281250;0,164036735637677511;0,255780000000115
4985;0,075;16;0,265144067382812;0,165040248014917679;0,257200000000116
4990;0,075;16;0,266608896484375;0,166042754364543188;0,258620000000118
5025;0,050;16;0,267097172851563;0,173032298546255348;0,259880000000119
5030;0,050;16;0,268317863769531;0,174026828712763787;0,261250000000120
5035;0,050;16;0,269538554687500;0,175020370771641620;0,262610000000122
5040;0,050;16;0,271003383789063;0,176012926684393112;0,263970000000123
5045;0,050;16;0,272468212890625;0,177004498406688193;0,265330000000125
5050;0,050;16;0,273933041992187;0,177995087888384446;0,266690000000126
5055;0,050;16;0,275397871093750;0,178984697073550580;0,268050000000127
5060;0,050;16;0,276618562011719;0,179973327900490060;0,269400000000129
5070;0,050;16;0,279304082031250;0,181947662204207800;0,272100000000131
5075;0,050;16;0,280768911132812;0,182933369528966910;0,273450000000133
5080;0,050;16;0,282233740234375;0,183918106191506447;0,274800000000134
5090;0,050;16;0,284675122070312;0,185884675163547231;0,277490000000137
